page,section,report_name,report_folder,priority_domain,capture_method,schema_source_status,filters_count,headers_count,hscroll_count,vscroll_count,exports_count,notes_count,screenshot_required_rule,schema_template_path,next_action
p4_stock_admin,01_enterprise_reports,Enterprise Purchase Summary Report,p4_stock_admin/01_enterprise_reports/13_enterprise_purchase_summary_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Internal Indent Report,p4_stock_admin/01_enterprise_reports/14_enterprise_internal_indent_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Food Cost Report,p4_stock_admin/01_enterprise_reports/15_enterprise_food_cost_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Entry Report,p4_stock_admin/02_transactional_reports/01_entry_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Entry Sync Report,p4_stock_admin/02_transactional_reports/02_entry_sync_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Payment Report,p4_stock_admin/02_transactional_reports/03_payment_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Stock Return,p4_stock_admin/02_transactional_reports/04_stock_return,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Purchase Detail,p4_stock_admin/02_transactional_reports/05_purchase_detail,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Purchase Detail Consolidated,p4_stock_admin/02_transactional_reports/06_purchase_detail_consolidated,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Purchase Requisition Report,p4_stock_admin/02_transactional_reports/07_purchase_requisition_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Cut Code Report,p4_stock_admin/02_transactional_reports/08_cut_code_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Bill Passing Report,p4_stock_admin/02_transactional_reports/09_bill_passing_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,02_transactional_reports,Stock In Stock Out Report,p4_stock_admin/02_transactional_reports/10_stock_in_stock_out_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,03_po_so_reports,Purchase Order,p4_stock_admin/03_po_so_reports/01_purchase_order,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,03_po_so_reports,Standing Purchase Order,p4_stock_admin/03_po_so_reports/02_standing_purchase_order,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,03_po_so_reports,Sales Order,p4_stock_admin/03_po_so_reports/03_sales_order,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,03_po_so_reports,OpenReturn Sales Order Report,p4_stock_admin/03_po_so_reports/04_openreturn_sales_order_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,03_po_so_reports,ERP Vendor Invoice,p4_stock_admin/03_po_so_reports/05_erp_vendor_invoice,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,03_po_so_reports,Consolidated salesorder Report receiverWise,p4_stock_admin/03_po_so_reports/06_consolidated_salesorder_report_rec,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Indent Report,p4_stock_admin/04_indent_reports/01_indent_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Consolidated Indent,p4_stock_admin/04_indent_reports/02_consolidated_indent,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Consolidated Indent Items,p4_stock_admin/04_indent_reports/03_consolidated_indent_items,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Issue Report,p4_stock_admin/04_indent_reports/04_issue_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Consolidated Indent Report Outlet Wise,p4_stock_admin/04_indent_reports/05_consolidated_indent_report_outlet,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Suspense Report,p4_stock_admin/04_indent_reports/06_suspense_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,04_indent_reports,Bulk Return Report,p4_stock_admin/04_indent_reports/07_bulk_return_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Item Wise Inflation Report,p4_stock_admin/05_aggregation_reports/01_item_wise_inflation_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Consumption Report,p4_stock_admin/05_aggregation_reports/02_consumption_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Variance Report,p4_stock_admin/05_aggregation_reports/03_variance_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Intermediate (Semi),p4_stock_admin/05_aggregation_reports/04_intermediate_semi,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Movement Report,p4_stock_admin/05_aggregation_reports/05_movement_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Finished Food,p4_stock_admin/05_aggregation_reports/06_finished_food,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,05_aggregation_reports,Recipe Consumption Report,p4_stock_admin/05_aggregation_reports/07_recipe_consumption_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Booking Journal,p4_stock_admin/06_analytical_reports/01_booking_journal,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Food Cost Report,p4_stock_admin/06_analytical_reports/02_food_cost_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Re-Order Level,p4_stock_admin/06_analytical_reports/03_re_order_level,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Closing Stock Report,p4_stock_admin/06_analytical_reports/04_closing_stock_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Cost margin Report,p4_stock_admin/06_analytical_reports/05_cost_margin_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Pricing Ledger,p4_stock_admin/06_analytical_reports/06_pricing_ledger,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Purchase Summary,p4_stock_admin/06_analytical_reports/07_purchase_summary,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,06_analytical_reports,Stock Recipe Report,p4_stock_admin/06_analytical_reports/08_stock_recipe_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Advance Ordering Report,p4_stock_admin/07_other_reports/01_advance_ordering_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,NC Head Consumption Cost,p4_stock_admin/07_other_reports/02_nc_head_consumption_cost,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Expiry Report,p4_stock_admin/07_other_reports/03_expiry_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Default Cost Report,p4_stock_admin/07_other_reports/04_default_cost_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Kitchen Wise Item Report,p4_stock_admin/07_other_reports/05_kitchen_wise_item_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Vendor Pricing Report,p4_stock_admin/07_other_reports/06_vendor_pricing_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Late Delivery Report,p4_stock_admin/07_other_reports/07_late_delivery_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,RR Reports,p4_stock_admin/07_other_reports/08_rr_reports,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Pending Requests,p4_stock_admin/07_other_reports/09_pending_requests,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Manual Month End Report,p4_stock_admin/07_other_reports/10_manual_month_end_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,HSN Wise Summary,p4_stock_admin/07_other_reports/11_hsn_wise_summary,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Sales Payout Report,p4_stock_admin/07_other_reports/12_sales_payout_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Vendor Last 5 Purchase Price,p4_stock_admin/07_other_reports/13_vendor_last_5_purchase_price,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Yield Report,p4_stock_admin/07_other_reports/14_yield_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Production Plan Report,p4_stock_admin/07_other_reports/15_production_plan_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Gate Pass Report,p4_stock_admin/07_other_reports/16_gate_pass_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,07_other_reports,Bin Packaging Report,p4_stock_admin/07_other_reports/17_bin_packaging_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,08_summary,Deployment Summary,p4_stock_admin/08_summary/01_deployment_summary,inventory_consumption,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,09_bill_passing,Bill Passing,p4_stock_admin/09_bill_passing/01_bill_passing,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,10_catering,Catering,p4_stock_admin/10_catering/01_catering,inventory_consumption,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
